pos	first	median	third
13213	16	25	37
13214	15	25	37
13215	15	24	37
13216	15	25	37
13217	16	25	37
13218	16	25	37
13219	16	25	37
13220	15	24	36
13221	15	24	36
13222	15	24	36
13223	15	24	36
13224	15	24	36
13225	15	24	36
13226	15	23	35
13227	15	24	35
13228	15	23	35
13229	14	23	35
13230	15	23	35
13231	15	23	35
13232	15	23	35
13233	15	23	35
13234	15	23	35
13235	15	23	35
13236	14	23	35
13237	15	23	35
13238	14	23	35
13239	14	23	35
13240	14	23	35
13241	14	23	35
13242	14	23	35
13243	15	23	35
13244	15	23	35
13245	15	24	36
13246	14	23	35
13247	14	23	35
13248	15	24	36
13249	15	24	35
13250	15	24	36
13251	15	24	36
13252	15	23	35
13253	15	24	36
13254	15	24	35
13255	15	24	35
13256	15	24	36
13257	14	23	35
13258	14	23	35
13259	14	23	35
13260	14	23	34
13261	14	23	35
13262	14	23	35
13263	15	23	35
13264	15	24	35
13265	15	23	35
13266	14	23	35
13267	14	23	35
13268	14	23	35
13269	14	23	35
13270	15	24	35
13271	14	23	35
13272	15	24	35
13273	15	23	35
13274	15	24	35
13275	15	23	35
13276	15	23	35
13277	15	24	35
13278	14	23	34
13279	15	23	35
13280	14	23	34
13281	14	23	34
13282	14	23	34
13283	14	23	34
13284	14	23	34
13285	14	23	34
13286	14	23	34
13287	14	23	34
13288	14	22	33
13289	14	22	34
13290	14	22	34
13291	14	22	34
13292	14	22	33
13293	14	23	34
13294	14	22	34
13295	14	22	34
13296	14	23	34
13297	14	23	34
13298	14	22	34
13299	14	23	34
13300	14	23	34
13301	14	23	34
13302	14	22	33
13303	14	23	35
13304	14	22	33
13305	14	23	35
13306	14	23	34
13307	14	23	34
13308	14	22	34
13309	14	22	34
13310	14	22	33
13311	14	22	33
13312	13	21	32
13313	13	21	32
13314	13	22	32
13315	14	22	33
13316	13	21	32
13317	13	21	32
13318	13	21	32
13319	13	21	32
13320	14	22	33
13321	13	21	32
13322	14	22	34
13323	14	22	34
13324	14	22	33
13325	14	22	33
13326	14	22	33
13327	14	22	33
13328	14	22	33
13329	13	21	32
13330	13	21	32
13331	12	20	30
13332	12	20	31
13333	12	20	30
13334	12	20	30
13335	12	20	30
13336	12	19	29
13337	12	19	29
13338	12	20	31
13339	12	20	31
13340	12	20	30
13341	12	20	31
13342	12	20	30
13343	12	20	31
13344	12	20	30
13345	13	20	31
13346	13	20	31
13347	12	20	30
13348	12	20	30
13349	12	20	30
13350	12	20	30
13351	14	22	33
13352	13	22	33
13353	14	22	33
13354	13	21	32
13355	13	21	32
13356	13	21	32
13357	13	21	32
13358	13	21	32
13359	13	21	32
13360	12	19	29
13361	11	19	28
13362	11	19	28
13363	11	18	28
13364	11	18	28
13365	11	18	28
13366	11	18	28
13367	11	18	28
13368	11	19	28
13369	11	18	28
13370	11	18	28
13371	11	18	28
13372	11	18	28
13373	11	18	28
13374	11	19	28
13375	11	19	29
13376	12	19	29
13377	12	19	29
13378	12	19	29
13379	12	19	29
13380	12	19	30
13381	12	19	29
13382	12	19	29
13383	13	21	31
13384	12	20	31
13385	12	20	30
13386	12	19	30
13387	12	20	30
13388	12	20	30
13389	12	20	30
13390	12	20	30
13391	12	19	30
13392	11	18	28
13393	11	18	28
13394	11	19	28
13395	11	19	28
13396	11	19	29
13397	11	18	28
13398	11	18	28
13399	11	19	28
13400	11	18	28
13401	11	19	28
13402	11	18	27
13403	11	18	27
13404	11	18	27
13405	11	18	27
13406	11	18	27
13407	11	18	27
13408	11	18	27
13409	11	18	27
13410	11	18	28
13411	11	18	28
13412	11	18	28
13413	11	19	28
13414	11	19	28
13415	11	19	28
13416	11	19	28
13417	11	19	29
13418	11	19	29
13419	11	19	28
13420	11	19	29
13421	11	18	28
13422	12	20	31
13423	13	20	31
13424	13	21	32
13425	13	21	32
13426	13	21	32
13427	13	22	33
13428	13	21	33
13429	13	21	32
13430	13	22	33
13431	13	21	32
13432	12	20	31
13433	12	20	31
13434	12	20	31
13435	13	21	32
13436	12	20	31
13437	12	20	30
13438	12	20	31
13439	12	20	30
13440	13	21	31
13441	12	20	31
13442	13	21	32
13443	13	21	32
13444	13	21	32
13445	13	21	32
13446	13	21	31
13447	12	20	30
13448	13	21	32
13449	13	21	32
13450	13	21	32
13451	13	22	33
13452	13	22	33
13453	13	22	33
13454	13	21	32
13455	14	22	33
13456	13	22	33
13457	14	22	34
13458	14	22	34
13459	13	22	33
13460	13	22	33
13461	13	22	33
13462	13	21	33
13463	13	22	33
13464	13	22	33
13465	13	21	32
13466	14	22	33
13467	14	22	33
13468	14	22	33
13469	14	22	33
13470	14	22	34
13471	14	22	34
13472	14	22	34
13473	14	22	34
13474	14	22	34
13475	13	22	33
13476	14	22	34
13477	14	22	33
13478	14	22	34
13479	14	22	33
13480	14	22	34
13481	14	22	34
13482	14	22	34
13483	14	22	34
13484	14	23	34
13485	14	23	34
13486	14	23	35
13487	14	23	35
13488	14	22	34
13489	14	22	33
13490	13	22	33
13491	14	22	34
13492	14	22	34
13493	14	22	33
13494	14	22	34
13495	13	22	33
13496	14	22	33
13497	13	22	33
13498	14	22	33
13499	14	22	34
13500	14	22	33
13501	13	22	33
13502	14	22	33
13503	14	22	33
13504	14	22	33
13505	14	22	33
13506	14	22	34
13507	13	22	32
13508	14	22	33
13509	13	22	33
13510	13	22	33
13511	13	22	33
13512	13	21	33
13513	13	22	33
13514	13	21	32
13515	14	22	33
13516	13	22	33
13517	13	21	32
13518	13	21	32
13519	13	21	32
13520	13	21	32
13521	13	21	32
13522	13	21	31
13523	13	21	31
13524	13	21	32
13525	13	21	31
13526	13	20	31
13527	12	20	31
13528	12	20	30
13529	13	21	31
13530	13	21	31
13531	13	20	31
13532	13	20	31
13533	12	20	31
13534	12	20	30
13535	12	20	30
13536	13	21	31
13537	13	20	31
13538	13	20	31
13539	13	21	31
13540	13	21	31
13541	13	21	32
13542	13	21	31
13543	13	21	31
13544	13	21	31
13545	13	21	32
13546	13	20	31
13547	13	21	31
13548	12	19	29
13549	12	19	29
13550	11	19	28
13551	12	20	30
13552	12	20	30
13553	12	20	30
13554	12	20	30
13555	12	19	30
13556	12	19	30
13557	12	19	29
13558	12	20	30
13559	12	20	31
13560	12	20	30
13561	12	20	30
13562	12	19	29
13563	13	20	31
13564	13	20	31
13565	14	22	33
13566	14	22	33
13567	13	21	32
13568	13	21	32
13569	13	21	32
13570	13	20	31
13571	13	21	32
13572	12	19	29
13573	12	19	29
13574	10	16	25
13575	10	17	25
13576	10	16	25
13577	10	16	25
13578	10	16	25
13579	10	16	25
13580	10	16	25
13581	10	16	25
13582	10	16	24
13583	10	16	25
13584	10	16	25
13585	10	16	25
13586	10	16	25
13587	10	16	25
13588	10	16	25
13589	10	16	25
13590	10	16	25
13591	10	16	25
13592	10	16	25
13593	10	16	24
13594	10	16	24
13595	10	16	24
13596	10	16	25
13597	10	16	25
13598	10	16	25
13599	10	16	25
13600	10	16	25
13601	10	16	25
13602	10	16	25
13603	10	16	25
13604	10	16	25
13605	9	16	24
13606	9	15	23
13607	9	15	23
13608	9	15	22
13609	9	15	23
13610	9	15	23
13611	9	15	23
13612	9	15	23
13613	9	15	23
13614	9	15	23
13615	9	15	23
13616	9	15	22
13617	9	15	22
13618	9	15	23
13619	9	14	22
13620	9	14	22
13621	9	14	22
13622	8	14	21
13623	9	14	22
13624	9	14	22
13625	9	15	22
13626	9	15	22
13627	9	15	22
13628	9	14	22
13629	9	14	22
13630	9	14	22
13631	9	14	22
13632	8	13	21
13633	8	14	21
13634	8	13	20
13635	8	13	20
13636	8	13	20
13637	8	13	20
13638	8	13	20
13639	8	13	20
13640	8	13	20
13641	8	13	20
13642	7	12	19
13643	7	12	19
13644	7	12	19
13645	7	12	19
13646	8	13	20
13647	8	13	20
13648	8	13	20
13649	8	13	20
13650	8	13	21
13651	7	12	20
13652	9	14	22
13653	9	14	22
13654	9	14	22
13655	7	12	19
13656	8	13	20
13657	8	13	20
13658	8	13	20
13659	8	13	20
13660	8	13	20
13661	7	11	18
13662	7	12	18
13663	7	11	18
13664	7	11	18
13665	6	11	17
13666	6	11	17
13667	6	11	17
13668	6	11	17
13669	6	11	17
13670	6	11	17
13671	7	11	17
13672	7	11	17
13673	7	11	17
13674	6	11	17
13675	7	11	17
13676	7	11	18
13677	7	11	18
13678	7	11	18
13679	7	12	18
13680	7	12	18
13681	6	11	17
13682	7	12	19
13683	7	12	19
13684	8	13	21
13685	8	13	20
13686	9	15	23
13687	9	15	23
13688	9	15	23
13689	9	15	23
13690	9	15	23
13691	9	15	22
13692	9	15	23
13693	9	15	23
13694	9	15	23
13695	9	15	22
13696	8	14	22
13697	8	14	22
13698	9	14	22
13699	9	14	22
13700	9	14	22
13701	9	14	22
13702	9	14	22
13703	8	14	22
13704	9	14	22
13705	9	14	22
13706	8	14	22
13707	9	14	22
13708	9	14	22
13709	9	14	22
13710	9	14	22
13711	9	14	22
13712	9	15	23
13713	9	15	23
13714	9	14	22
13715	9	14	22
13716	9	14	22
13717	9	14	22
13718	9	14	22
13719	9	15	22
13720	9	15	23
13721	9	14	22
13722	9	15	22
13723	9	14	22
13724	9	15	23
13725	9	15	22
13726	9	15	22
13727	9	15	23
13728	9	14	22
13729	9	15	23
13730	9	15	23
13731	8	14	21
13732	8	14	21
13733	8	14	22
13734	9	15	23
13735	9	15	23
13736	9	15	23
13737	9	15	23
13738	9	15	23
13739	9	15	23
13740	9	15	23
13741	9	15	23
13742	9	15	24
13743	9	14	22
13744	9	14	22
13745	9	14	22
13746	9	15	23
13747	9	14	22
13748	9	14	22
13749	9	15	23
13750	8	14	22
13751	8	14	21
13752	8	14	21
13753	8	14	21
13754	8	14	22
13755	8	14	22
13756	8	14	22
13757	8	14	22
13758	8	14	22
13759	7	13	20
13760	8	13	21
13761	7	12	19
13762	7	11	18
13763	7	12	20
13764	8	13	20
13765	8	13	21
13766	8	13	21
13767	8	13	21
13768	7	12	19
13769	7	12	19
13770	8	13	20
13771	8	13	20
13772	7	12	19
13773	7	12	19
13774	7	12	19
13775	8	13	20
13776	7	12	19
13777	8	13	20
13778	8	13	21
13779	8	13	20
13780	8	13	20
13781	7	12	18
13782	8	14	21
13783	8	14	21
13784	8	14	22
13785	9	14	22
13786	9	14	22
13787	8	13	19
13788	8	14	22
13789	8	13	20
13790	9	15	22
13791	10	16	24
13792	10	16	24
13793	9	15	23
13794	9	15	23
13795	9	15	23
13796	9	15	22
13797	9	15	22
13798	10	16	24
13799	9	14	22
13800	9	15	23
13801	9	14	22
13802	9	15	23
13803	9	14	22
13804	9	14	22
13805	9	15	23
13806	9	15	24
13807	9	15	24
13808	9	14	22
13809	9	15	24
13810	9	15	22
13811	10	16	24
13812	9	15	23
13813	9	15	23
13814	9	15	23
13815	10	16	24
13816	9	15	23
13817	10	16	24
13818	9	15	23
13819	9	15	23
13820	10	16	25
13821	10	17	25
13822	10	17	25
13823	10	16	25
13824	10	16	24
13825	10	16	24
13826	10	16	24
13827	10	16	24
13828	10	17	25
13829	9	16	24
13830	10	16	24
13831	10	16	25
13832	10	16	24
13833	10	16	24
13834	10	16	24
13835	10	16	25
13836	9	15	23
13837	10	16	25
13838	10	17	26
13839	10	17	26
13840	10	17	26
13841	10	17	25
13842	10	17	25
13843	10	17	26
13844	10	17	25
13845	11	17	26
13846	10	17	25
13847	10	16	24
13848	10	16	25
13849	10	16	24
13850	10	16	25
13851	10	17	26
13852	10	16	25
13853	10	16	25
13854	10	17	26
13855	10	17	26
13856	10	16	25
13857	10	16	24
13858	9	16	24
13859	10	16	25
13860	10	16	25
13861	9	16	24
13862	9	16	24
13863	10	16	24
13864	9	16	24
13865	9	16	24
13866	9	16	24
13867	10	16	25
13868	9	16	24
13869	10	16	24
13870	10	16	24
13871	10	16	24
13872	10	16	24
13873	10	16	25
13874	10	16	24
13875	10	16	24
13876	9	16	24
13877	10	16	24
13878	9	16	24
13879	9	16	24
13880	10	16	25
13881	10	16	25
13882	10	16	25
13883	10	16	25
13884	10	16	25
13885	10	17	26
13886	10	16	25
13887	10	16	25
13888	10	16	25
13889	10	17	25
13890	10	17	26
13891	10	16	25
13892	10	17	26
13893	10	17	25
13894	10	17	26
13895	10	17	26
13896	10	17	26
13897	10	17	26
13898	10	17	25
13899	10	17	25
13900	10	17	25
13901	10	16	25
13902	10	17	26
13903	10	16	25
13904	10	17	25
13905	10	16	25
13906	10	16	25
13907	10	16	25
13908	10	17	26
13909	10	16	25
13910	10	17	25
13911	10	16	24
13912	10	17	26
13913	10	16	25
13914	10	17	26
13915	10	17	26
13916	10	17	26
13917	10	17	26
13918	10	17	26
13919	10	17	26
13920	11	17	27
13921	10	17	26
13922	11	17	27
13923	11	18	28
13924	11	18	27
13925	11	18	27
13926	11	18	27
13927	11	17	26
13928	11	18	28
13929	11	18	28
13930	11	19	28
13931	11	19	28
13932	11	19	28
13933	11	18	28
13934	11	19	28
13935	11	18	28
13936	11	19	28
13937	11	17	27
13938	11	18	28
13939	11	18	27
13940	11	18	27
13941	11	18	27
13942	11	18	27
13943	11	18	28
13944	11	18	27
13945	11	18	27
13946	11	18	28
13947	13	20	31
13948	12	20	30
13949	12	20	30
13950	12	20	30
13951	12	20	30
13952	13	22	32
13953	14	22	33
13954	14	22	33
13955	13	21	32
13956	13	21	31
13957	13	21	31
13958	13	21	31
13959	13	21	31
13960	13	21	31
13961	12	19	29
13962	12	19	29
13963	12	20	30
13964	12	19	29
13965	12	19	29
13966	12	20	30
13967	12	19	29
13968	12	19	29
13969	12	19	29
13970	12	20	30
13971	12	20	30
13972	12	20	30
13973	12	20	30
13974	12	20	30
13975	12	20	30
13976	12	20	30
13977	12	20	30
13978	12	20	30
13979	12	19	29
13980	12	20	30
13981	12	20	30
13982	13	21	31
13983	13	21	31
13984	13	21	31
13985	13	20	31
13986	12	20	30
13987	13	21	31
13988	12	20	30
13989	13	21	31
13990	13	21	32
13991	14	22	33
13992	14	23	34
13993	14	23	34
13994	14	22	34
13995	14	22	33
13996	14	23	34
13997	14	23	34
13998	14	23	35
13999	14	23	34
14000	13	21	32
14001	13	21	32
14002	13	21	32
14003	13	22	33
14004	13	22	33
14005	12	20	31
14006	13	21	31
14007	13	21	31
14008	13	21	32
14009	13	21	32
14010	13	21	32
14011	13	21	32
14012	13	21	32
14013	13	21	32
14014	13	21	32
14015	13	21	32
14016	13	21	32
14017	13	21	33
14018	13	21	32
14019	13	21	32
14020	13	21	32
14021	13	21	32
14022	13	22	33
14023	14	22	34
14024	14	22	34
14025	13	22	33
14026	13	22	33
14027	13	21	33
14028	13	21	33
14029	13	21	33
14030	13	22	34
14031	13	21	32
14032	12	21	31
14033	13	21	32
14034	12	21	32
14035	13	21	32
14036	13	21	32
14037	13	21	32
14038	13	22	33
14039	13	21	32
14040	13	21	33
14041	13	22	34
14042	13	21	33
14043	13	22	33
14044	13	22	33
14045	13	21	33
14046	13	21	33
14047	13	21	32
14048	13	21	33
14049	13	22	34
14050	13	21	33
14051	13	21	33
14052	13	21	33
14053	12	20	31
14054	13	22	33
14055	13	22	33
14056	13	21	33
14057	13	21	33
14058	13	21	33
14059	13	21	33
14060	13	21	33
14061	13	22	33
14062	13	21	33
14063	13	21	33
14064	13	21	33
14065	12	21	32
14066	13	21	33
14067	13	21	33
14068	13	21	32
14069	13	21	33
14070	12	20	32
14071	12	20	31
14072	13	21	33
14073	13	21	33
14074	13	21	33
14075	12	21	32
14076	12	20	32
14077	12	20	32
14078	12	20	31
14079	12	20	32
14080	12	20	31
14081	12	20	31
14082	12	20	32
14083	12	20	32
14084	12	21	32
14085	12	21	32
14086	12	21	32
14087	12	21	32
14088	12	20	32
14089	12	20	32
14090	12	20	31
14091	12	20	31
14092	12	21	32
14093	12	19	30
14094	11	19	30
14095	11	19	30
14096	12	19	30
14097	11	19	30
14098	11	19	30
14099	11	19	30
14100	11	19	30
14101	11	19	30
14102	11	18	28
14103	11	19	29
14104	11	19	29
14105	11	19	29
14106	11	19	29
14107	11	19	29
14108	11	19	29
14109	11	19	29
14110	11	18	29
14111	11	19	29
14112	11	19	29
14113	11	18	28
14114	11	18	28
14115	11	18	29
14116	11	18	28
14117	11	18	28
14118	10	17	27
14119	11	18	29
14120	10	18	28
14121	11	18	28
14122	11	18	28
14123	11	19	29
14124	11	19	30
14125	11	19	30
14126	11	19	30
14127	11	19	29
14128	11	18	29
14129	12	19	30
14130	11	19	30
14131	11	19	29
14132	10	16	26
14133	9	16	25
14134	10	17	27
14135	10	17	26
14136	10	17	27
14137	10	17	27
14138	9	16	25
14139	9	16	25
14140	9	16	25
14141	9	16	25
14142	9	16	25
14143	9	15	24
14144	9	16	25
14145	9	15	24
14146	9	15	24
14147	9	15	24
14148	9	15	24
14149	9	16	25
14150	9	16	25
14151	9	15	24
14152	8	15	23
14153	8	15	23
14154	8	14	23
14155	9	15	24
14156	9	15	24
14157	8	15	23
14158	8	14	23
14159	8	14	22
14160	8	14	22
14161	8	13	22
14162	8	13	22
14163	8	14	22
14164	8	13	22
14165	8	13	22
14166	8	13	22
14167	8	14	22
14168	8	14	22
14169	8	14	23
14170	8	14	23
14171	8	14	23
14172	8	14	22
14173	8	14	22
14174	8	15	24
14175	8	15	24
14176	8	14	23
14177	8	15	24
14178	8	14	23
14179	10	17	26
14180	10	16	26
14181	10	16	26
14182	10	16	26
14183	9	16	26
14184	9	16	26
14185	9	16	25
14186	10	17	27
14187	9	16	26
14188	8	14	23
14189	8	14	23
14190	8	15	24
14191	8	15	23
14192	8	14	23
14193	8	14	23
14194	8	15	24
14195	8	14	23
14196	8	14	23
14197	8	15	23
14198	8	15	23
14199	8	14	23
14200	8	14	23
14201	8	15	24
14202	8	15	24
14203	9	15	24
14204	9	15	24
14205	9	15	24
14206	9	15	24
14207	9	15	24
14208	9	15	24
14209	9	16	25
14210	9	16	25
14211	9	16	26
14212	9	16	25
14213	9	16	25
14214	10	17	27
14215	10	17	27
14216	10	17	27
14217	10	17	27
14218	10	17	27
14219	10	17	27
14220	10	17	27
14221	10	17	26
14222	10	17	27
14223	10	16	26
14224	9	16	25
14225	10	17	26
14226	10	17	27
14227	10	17	27
14228	10	17	27
14229	10	17	28
14230	10	17	27
14231	11	19	29
14232	11	19	29
14233	11	19	30
14234	11	19	30
14235	12	19	30
14236	11	19	30
14237	12	19	30
14238	12	20	31
14239	12	20	31
14240	12	19	30
14241	11	19	29
14242	11	19	29
14243	11	19	30
14244	12	19	30
14245	12	19	30
14246	11	19	30
14247	11	19	30
14248	12	19	30
14249	12	19	30
14250	12	20	31
14251	12	20	31
14252	12	20	32
14253	12	20	32
14254	12	20	32
14255	12	20	32
14256	12	20	32
14257	12	20	32
14258	12	20	32
14259	12	20	31
14260	12	20	31
14261	12	19	30
14262	12	20	31
14263	12	20	31
14264	12	20	31
14265	12	20	31
14266	12	20	31
14267	12	20	31
14268	12	20	31
14269	12	20	32
14270	12	20	31
14271	12	20	31
14272	12	20	32
14273	12	20	31
14274	12	20	31
14275	13	21	32
14276	13	21	32
14277	13	21	32
14278	12	20	31
14279	12	19	30
14280	12	19	30
14281	12	20	31
14282	12	20	31
14283	12	20	31
14284	12	20	30
14285	12	19	30
14286	12	20	30
14287	12	19	30
14288	12	20	30
14289	12	20	30
14290	11	19	29
14291	11	19	29
14292	11	19	30
14293	11	19	29
14294	11	19	29
14295	11	19	29
14296	11	19	29
14297	11	19	29
14298	11	19	29
14299	11	19	29
14300	11	19	29
14301	11	19	29
14302	11	19	29
14303	11	19	30
14304	11	19	29
14305	11	19	30
14306	12	19	30
14307	11	19	30
14308	11	19	30
14309	12	19	30
14310	12	19	30
14311	12	19	30
14312	12	19	30
14313	12	19	30
14314	11	19	29
14315	13	21	33
14316	12	20	31
14317	12	20	31
14318	12	20	31
14319	12	20	31
14320	12	20	31
14321	12	20	31
14322	12	20	31
14323	12	20	32
14324	11	19	29
14325	11	18	29
14326	11	19	29
14327	11	19	29
14328	11	19	30
14329	11	18	29
14330	11	18	29
14331	11	19	29
14332	11	18	28
14333	11	18	28
14334	11	19	30
14335	11	19	30
14336	11	18	29
14337	11	19	30
14338	11	19	29
14339	11	18	28
14340	12	20	30
14341	12	19	30
14342	12	20	31
14343	12	20	31
14344	12	20	31
14345	12	20	32
14346	13	21	32
14347	12	20	31
14348	12	20	32
14349	12	20	30
14350	12	21	32
14351	12	20	31
14352	13	21	32
14353	12	20	30
14354	12	20	31
14355	12	20	31
14356	12	20	31
14357	12	20	30
14358	12	20	32
14359	12	20	31
14360	12	20	31
14361	12	19	30
14362	12	20	31
14363	12	19	30
14364	12	20	31
14365	12	20	31
14366	12	20	31
14367	12	20	31
14368	12	20	31
14369	12	20	31
14370	13	21	32
14371	13	21	32
14372	13	22	33
14373	13	21	33
14374	13	21	32
14375	12	20	31
14376	13	21	32
14377	13	21	32
14378	13	21	31
14379	13	21	32
14380	13	21	32
14381	12	20	31
14382	13	21	32
14383	13	21	33
14384	13	21	32
14385	13	21	33
14386	13	21	32
14387	13	21	32
14388	12	20	31
14389	13	21	33
14390	13	21	33
14391	13	21	33
14392	13	21	33
14393	13	21	32
14394	14	22	34
14395	13	22	33
14396	13	22	33
14397	13	22	33
14398	13	21	33
14399	13	21	32
14400	13	22	33
14401	13	21	31
14402	13	21	33
14403	12	20	31
14404	13	21	32
14405	13	21	32
14406	13	21	33
14407	13	21	33
14408	13	21	32
14409	13	21	32
14410	13	21	32
14411	13	21	32
14412	13	22	33
14413	13	21	32
14414	13	21	32
14415	13	21	32
14416	12	20	31
14417	12	20	31
14418	13	21	32
14419	13	21	32
14420	13	21	32
14421	13	21	31
14422	12	20	31
14423	12	20	30
14424	11	19	29
14425	12	20	31
14426	12	20	31
14427	12	20	31
14428	12	20	30
14429	12	19	30
14430	11	19	29
14431	11	19	29
14432	12	19	29
14433	12	20	30
14434	12	20	31
14435	12	19	30
14436	12	19	30
14437	12	19	30
14438	12	19	30
14439	12	19	30
14440	12	19	30
14441	12	19	30
14442	11	18	27
14443	11	18	29
14444	11	18	27
14445	11	18	29
14446	11	19	29
14447	11	18	28
14448	11	18	28
14449	11	18	28
14450	11	18	28
14451	11	18	28
14452	10	17	27
14453	10	17	27
14454	10	17	26
14455	9	16	25
14456	9	16	25
14457	9	16	25
14458	10	16	26
14459	10	16	26
14460	10	17	27
14461	10	16	26
14462	10	17	27
14463	10	17	27
14464	10	17	27
14465	10	17	27
14466	10	16	26
14467	10	16	26
14468	9	16	26
14469	9	15	24
14470	9	15	24
14471	9	15	24
14472	8	15	23
14473	8	14	23
14474	8	14	23
14475	8	14	23
14476	8	14	22
14477	8	14	22
14478	8	14	22
14479	8	13	22
14480	8	13	22
14481	8	14	22
14482	8	14	22
14483	8	14	22
14484	8	13	22
14485	8	14	22
14486	8	13	22
14487	7	13	21
14488	7	12	20
14489	7	13	22
14490	7	13	21
14491	7	13	21
14492	7	13	21
14493	7	13	21
14494	7	13	21
14495	7	13	21
14496	7	13	21
14497	7	13	21
14498	7	13	21
14499	7	13	21
14500	7	12	21
14501	7	12	21
14502	7	12	20
14503	7	12	20
14504	7	12	21
14505	7	12	20
14506	7	12	21
14507	7	12	21
14508	7	13	21
14509	7	13	21
14510	7	13	21
14511	7	13	21
14512	7	13	21
14513	7	13	22
14514	7	13	21
14515	7	13	21
14516	7	13	21
14517	7	13	21
14518	7	13	21
14519	8	13	22
14520	7	13	22
14521	8	14	23
14522	8	14	23
14523	8	14	23
14524	8	15	24
14525	8	14	23
14526	8	14	23
14527	8	14	22
14528	8	15	24
14529	8	14	23
14530	7	12	19
14531	7	13	21
14532	7	13	21
14533	7	13	21
14534	7	13	22
14535	7	13	22
14536	7	13	21
14537	7	13	21
14538	7	13	21
14539	7	13	22
14540	7	13	21
14541	7	13	21
14542	7	13	21
14543	7	13	22
14544	7	13	22
14545	8	14	23
14546	8	14	23
14547	8	14	24
14548	8	15	24
14549	8	15	24
14550	8	15	24
14551	9	15	25
14552	8	15	24
14553	8	15	24
14554	8	14	23
14555	8	15	24
14556	8	14	23
14557	9	15	25
14558	8	15	24
14559	9	15	25
14560	8	15	24
14561	8	15	24
14562	9	15	25
14563	9	15	24
14564	8	15	24
14565	9	15	24
14566	8	15	24
14567	8	15	24
14568	8	15	24
14569	8	15	24
14570	8	15	24
14571	8	15	24
14572	8	15	24
14573	8	15	24
14574	9	15	25
14575	9	15	25
14576	9	15	25
14577	9	15	24
14578	9	15	25
14579	9	15	25
14580	9	16	26
14581	9	16	26
14582	9	16	26
14583	9	16	26
14584	9	16	25
14585	9	16	25
14586	9	16	25
14587	9	15	24
14588	9	16	26
14589	9	16	25
14590	9	16	26
14591	9	16	26
14592	9	16	26
14593	9	16	26
14594	9	16	25
14595	9	16	26
14596	9	16	26
14597	9	16	26
14598	9	16	25
14599	9	16	25
14600	9	16	25
14601	9	16	25
14602	9	16	25
14603	9	16	25
14604	9	16	25
14605	9	16	25
14606	9	16	25
14607	9	16	26
14608	9	16	26
14609	9	16	25
14610	9	16	25
14611	9	16	26
14612	9	16	26
14613	9	16	26
14614	9	16	26
14615	9	16	25
14616	9	16	25
14617	9	16	25
14618	9	15	25
14619	9	15	24
14620	9	16	25
14621	9	15	24
14622	9	16	25
14623	9	16	25
14624	9	15	25
14625	9	16	25
14626	9	15	24
14627	9	15	24
14628	9	15	24
14629	10	17	26
14630	10	17	26
14631	10	17	26
14632	10	17	26
14633	10	16	26
14634	10	17	26
14635	10	17	26
14636	10	17	27
14637	10	17	27
14638	9	16	25
14639	9	16	26
14640	9	16	25
14641	9	16	25
14642	10	17	26
14643	10	16	26
14644	10	16	26
14645	9	16	25
14646	9	16	25
14647	9	16	25
14648	9	16	25
14649	9	16	25
14650	10	16	25
14651	9	16	25
14652	9	16	25
14653	10	16	26
14654	9	16	25
14655	9	16	25
14656	9	16	25
14657	10	16	26
14658	10	16	26
14659	10	16	26
14660	9	16	25
14661	9	16	25
14662	9	16	25
14663	10	16	26
14664	10	16	26
14665	10	16	25
14666	9	16	25
14667	10	16	26
14668	10	17	27
14669	10	17	26
14670	10	18	27
14671	10	17	27
14672	10	17	26
14673	10	17	26
14674	10	17	26
14675	10	17	26
14676	10	17	26
14677	10	16	26
14678	10	17	26
14679	9	16	25
14680	10	16	25
14681	9	16	25
14682	10	16	25
14683	9	16	25
14684	10	16	25
14685	10	17	26
14686	11	19	29
14687	11	18	29
14688	12	19	30
14689	12	19	30
14690	12	19	30
14691	12	19	30
14692	12	19	30
14693	12	19	30
14694	12	19	30
14695	11	18	28
14696	10	17	27
14697	10	17	26
14698	10	17	26
14699	10	17	26
14700	10	17	26
14701	10	17	26
14702	10	17	26
14703	10	17	26
14704	10	16	26
14705	10	16	26
14706	10	17	26
14707	10	16	26
14708	10	17	26
14709	10	16	25
14710	10	16	26
14711	10	17	26
14712	10	16	26
14713	10	17	26
14714	10	16	26
14715	10	16	25
14716	10	17	26
14717	10	16	26
14718	10	16	26
14719	10	16	26
14720	10	17	26
14721	10	17	26
14722	10	17	26
14723	10	17	26
14724	10	17	26
14725	10	17	26
14726	10	17	26
14727	10	17	26
14728	10	17	26
14729	10	17	26
14730	10	16	26
14731	10	16	26
14732	10	17	26
14733	10	17	26
14734	10	17	26
14735	10	17	26
14736	10	17	26
14737	10	17	26
14738	10	17	26
14739	10	17	26
14740	10	17	26
14741	10	17	26
14742	10	17	27
14743	10	17	27
14744	11	18	28
14745	11	17	27
14746	10	17	27
14747	11	18	27
14748	10	17	27
14749	10	17	27
14750	10	17	26
14751	11	18	28
14752	11	18	29
14753	11	18	28
14754	11	18	28
14755	11	18	28
14756	11	18	28
14757	11	18	27
14758	11	18	28
14759	11	18	28
14760	11	18	27
14761	11	18	28
14762	11	18	27
14763	11	18	28
14764	11	18	28
14765	11	18	28
14766	11	18	28
