gene	adj_pval	log_fc	clone	scores
PPP1R3F	1.0	-0.45267662	G	-0.12458742
ZNF718	1.0	-0.8183852	G	-0.124821015
EFCAB13	1.0	-1.007359	G	-0.12489888
AC105760.2	1.0	-0.8584617	G	-0.12489888
NSMCE3	1.0	-0.09195354	G	-0.124976754
TIGD2	1.0	-0.39434552	G	-0.12501569
MAPK8	1.0	-0.2775023	G	-0.12501569
ACTR5	1.0	-0.10835329	G	-0.12540501
AL359513.1	1.0	-1.2554164	G	-0.12579435
ATL1	1.0	-0.5911956	G	-0.12583329
BTBD3	1.0	-0.31085855	G	-0.12598902
AGK	1.0	-0.36674672	G	-0.1260669
CCT6B	1.0	-0.40881002	G	-0.12614475
AC019131.2	1.0	-1.0777194	G	-0.12626156
ATF6	1.0	-0.09054467	G	-0.12637836
AL118558.3	1.0	-0.30620313	G	-0.12661196
GNL1	1.0	-0.04065132	G	-0.12661196
UACA	1.0	-0.1033317	G	-0.1266509
SPCS3	1.0	0.013372502	G	-0.1267677
ORAI1	1.0	-0.30542883	G	-0.1270013
JADE2	1.0	-0.17465913	G	-0.12704024
PCDHGC3	1.0	-0.3586911	G	-0.12707916
AC083964.1	1.0	-1.3365245	G	-0.1271181
ZNF425	1.0	-0.38565332	G	-0.12754637
ZNF888	1.0	-0.44956788	G	-0.12754637
RNF130	1.0	-0.28745598	G	-0.1275853
ARMC7	1.0	-0.35254374	G	-0.1277021
SMARCD3	1.0	-0.5503623	G	-0.1277021
ATP8B3	1.0	-0.7350754	G	-0.1278189
KDM1A	1.0	-0.13306256	G	-0.12789677
UNC13B	1.0	-0.35875225	G	-0.12801357
WNT9A	1.0	-1.3288846	G	-0.12809144
PEX5	1.0	-0.2743046	G	-0.1281693
TXNDC15	1.0	-0.17523412	G	-0.12832505
RDM1	1.0	-3.2474523	G	-0.12848078
SIGLEC14	1.0	-2.806027	G	-0.12848078
PNPLA1	1.0	-3.4001353	G	-0.12848078
ITK	1.0	-2.9868124	G	-0.12848078
LDHC	1.0	-3.2996693	G	-0.12848078
PNPLA5	1.0	-2.8835711	G	-0.12848078
LEMD1-AS1	1.0	-3.0756125	G	-0.12848078
MCIDAS	1.0	-2.083575	G	-0.12848078
AL136301.1	1.0	-2.5210738	G	-0.12848078
TDO2	1.0	-3.346227	G	-0.12848078
AC027338.1	1.0	-2.730357	G	-0.12848078
RNFT1-DT	1.0	-2.687417	G	-0.12848078
AC015909.2	1.0	-3.03353	G	-0.12848078
LINC01513	1.0	-3.2641098	G	-0.12848078
AC027306.1	1.0	-2.4681237	G	-0.12848078
AC107373.2	1.0	-3.1672409	G	-0.12848078
RCAN2	1.0	-2.6062894	G	-0.12848078
AL139020.1	1.0	-3.2041125	G	-0.12848078
MYH15	1.0	-2.675455	G	-0.12848078
TRIM9	1.0	-3.1940155	G	-0.12848078
DNAJC5B	1.0	-3.007259	G	-0.12848078
AC068446.2	1.0	-3.411612	G	-0.12848078
F2RL3	1.0	-3.379726	G	-0.12848078
AL133325.3	1.0	-2.4697287	G	-0.12848078
PIFO	1.0	-3.6339657	G	-0.12855864
EPHB2	1.0	-3.5945275	G	-0.12855864
SLC6A11	1.0	-3.687495	G	-0.12855864
PTGDS	1.0	-4.001726	G	-0.12855864
AL021026.1	1.0	-3.3966885	G	-0.12855864
CAPN6	1.0	-3.5740898	G	-0.12855864
SLC12A5	1.0	-3.4051366	G	-0.12855864
GRAP2	1.0	-3.4206572	G	-0.12855864
AC007966.1	1.0	-3.6605942	G	-0.12855864
PARAL1	1.0	-3.4586256	G	-0.12855864
AC084757.4	1.0	-3.7555954	G	-0.12855864
STUM	1.0	-3.7002645	G	-0.12855864
AC004824.1	1.0	-3.588899	G	-0.12855864
IL34	1.0	-3.2632897	G	-0.12855864
AC061992.1	1.0	-3.8113828	G	-0.12855864
BCAS1	1.0	-3.5040793	G	-0.12855864
EPHX4	1.0	-3.7507539	G	-0.12855864
KLHL35	1.0	-3.9932625	G	-0.12855864
LINC01545	1.0	-3.535476	G	-0.12855864
AC008691.1	1.0	-3.723927	G	-0.12855864
IL22RA1	1.0	-3.9466565	G	-0.12855864
AC005479.2	1.0	-3.5714793	G	-0.12855864
CALB2	1.0	-3.5891697	G	-0.12855864
NRN1L	1.0	-3.5228078	G	-0.12855864
TLR4	1.0	-4.0034137	G	-0.12863651
GPR4	1.0	-5.225149	G	-0.12863651
AC145207.6	1.0	-4.2825456	G	-0.12863651
C9orf106	1.0	-4.6885705	G	-0.12863651
PRR15	1.0	-4.5058117	G	-0.12863651
PNLIPRP1	1.0	-4.8240585	G	-0.12863651
AL034417.2	1.0	-4.587843	G	-0.12863651
P2RY2	1.0	-4.038932	G	-0.12863651
PDE1A	1.0	-4.3778667	G	-0.12863651
SALL4	1.0	-4.218423	G	-0.12863651
RIPPLY2	1.0	-4.03336	G	-0.12863651
AC022154.1	1.0	-4.6477704	G	-0.12863651
AC091917.3	1.0	-4.2473016	G	-0.12863651
AC013271.1	1.0	-4.547785	G	-0.12863651
CYP2W1	1.0	-4.4526067	G	-0.12863651
CDH7	1.0	-4.6123323	G	-0.12863651
APLN	1.0	-4.1280894	G	-0.12863651
LINC01271	1.0	-3.873463	G	-0.12863651
GPX2	1.0	-4.1614447	G	-0.12863651
AL358334.2	1.0	-4.3725424	G	-0.12863651
LPAR5	1.0	-4.1565337	G	-0.12863651
CDC20B	1.0	-4.524198	G	-0.12863651
AC026785.2	1.0	-3.8942094	G	-0.12863651
SCN1A	1.0	-3.7692037	G	-0.12863651
AL359094.1	1.0	-4.126872	G	-0.12863651
LINC01978	1.0	-4.201625	G	-0.12863651
CYP4F8	1.0	-4.5020046	G	-0.12863651
AL031985.4	1.0	-4.361222	G	-0.12863651
MRAP2	1.0	-4.0374923	G	-0.12863651
DOC2B	1.0	-4.515025	G	-0.12863651
AC012640.3	1.0	-4.316698	G	-0.12863651
PLD5	1.0	-3.7461228	G	-0.12863651
AC117395.1	1.0	-3.8528357	G	-0.12863651
AKR1D1	1.0	-4.205103	G	-0.12863651
ASZ1	1.0	-4.0618467	G	-0.12863651
TAS2R43	1.0	-4.684531	G	-0.12863651
LINC01280	1.0	-3.9270048	G	-0.12863651
AL592494.3	1.0	-4.014162	G	-0.12863651
RAB43	1.0	-4.3572893	G	-0.12863651
AC087457.1	1.0	-4.5865164	G	-0.12863651
AL121895.2	1.0	-4.350846	G	-0.12863651
CDC37L1	1.0	-0.21204095	G	-0.12871437
ZNF431	1.0	-0.286447	G	-0.12871437
CCDC32	1.0	-0.18338682	G	-0.12879224
TOMM40L	1.0	-0.29621238	G	-0.12879224
PIP4P2	1.0	-0.09940073	G	-0.1291037
EGFLAM	1.0	-0.8021023	G	-0.12957092
ZNF714	1.0	-0.23908009	G	-0.12964877
LMBRD1	1.0	-0.13774645	G	-0.12984344
PKD2	1.0	-0.13598433	G	-0.12988238
AC147651.1	1.0	-0.9378978	G	-0.13003811
AC243830.2	1.0	-0.21946284	G	-0.13011599
FUCA2	1.0	-0.22032602	G	-0.13011599
EXO5	1.0	-0.5267909	G	-0.13019384
NPIPB15	1.0	-0.73847634	G	-0.13027172
AVPI1	1.0	-0.18792209	G	-0.13027172
DHRS4-AS1	1.0	-0.250282	G	-0.13027172
MTMR12	1.0	-0.35869876	G	-0.13042745
LAPTM4B	1.0	-0.09371297	G	-0.13050532
LINC00852	1.0	-0.81746954	G	-0.13066106
AC092611.2	1.0	-0.5346818	G	-0.13085572
ZNF837	1.0	-0.8005548	G	-0.13089465
HOXA10-AS	1.0	-0.504844	G	-0.13089465
AP000866.1	1.0	-0.82953435	G	-0.13112825
RPS6KL1	1.0	-0.86635613	G	-0.13112825
CHN2	1.0	-0.9515078	G	-0.13136186
SLFN12	1.0	-0.5793797	G	-0.13143973
MEPCE	1.0	-0.16012084	G	-0.13151759
HLA-G	1.0	-1.3879791	G	-0.13190693
C20orf204	1.0	-1.1147757	G	-0.13214053
LIAS	1.0	-0.122525245	G	-0.13225733
DNAJC28	1.0	-1.4505188	G	-0.13229626
AC007952.4	1.0	-0.42619362	G	-0.13237412
ZNF568	1.0	-0.6366688	G	-0.13237412
SLC2A9	1.0	-0.43804756	G	-0.13252987
TSPAN14	1.0	-0.25014105	G	-0.13260773
KRAS	1.0	-0.12986416	G	-0.1326856
MISP3	1.0	-1.4995244	G	-0.13276346
NT5DC1	1.0	-0.2084754	G	-0.13276346
BEX1	1.0	-1.5949937	G	-0.13291919
TRAPPC13	1.0	-0.56363213	G	-0.13291919
C16orf87	1.0	-0.20073022	G	-0.13299707
SPRED3	1.0	-1.5536478	G	-0.1331528
TRIM2	1.0	-0.52278954	G	-0.13323067
ERCC1	1.0	-0.11104369	G	-0.1333864
TIMM23	1.0	-0.2607541	G	-0.1333864
MBNL3	1.0	-0.5089595	G	-0.13400933
AP001330.1	1.0	-3.4856303	G	-0.13424294
AL110115.2	1.0	-3.4318528	G	-0.13424294
AL589765.6	1.0	-3.1751695	G	-0.13424294
ALK	1.0	-4.575559	G	-0.13424294
ZNF558	1.0	-4.0424666	G	-0.13424294
DIAPH2-AS1	1.0	-4.4577417	G	-0.13424294
ZSCAN18	1.0	-4.1797953	G	-0.13424294
AC243965.2	1.0	-4.328672	G	-0.13424294
AC004832.3	1.0	-4.346543	G	-0.13424294
RNF122	1.0	-2.69691	G	-0.13424294
ZFR2	1.0	-3.5275247	G	-0.13424294
HPCA	1.0	-4.268167	G	-0.13424294
AC127496.1	1.0	-3.628889	G	-0.13424294
AC131571.1	1.0	-3.5789511	G	-0.13424294
AC127526.1	1.0	-4.4717274	G	-0.13424294
ELN	1.0	-4.1845484	G	-0.13424294
AC138904.1	1.0	-2.9106524	G	-0.13424294
CSTF3-DT	1.0	-3.8109589	G	-0.13424294
FOXP1-AS1	1.0	-4.522908	G	-0.13424294
AL512604.2	1.0	-3.5336795	G	-0.13424294
GNAT2	1.0	-4.404905	G	-0.13424294
AL032819.1	1.0	-4.524764	G	-0.13424294
C1orf189	1.0	-4.1445065	G	-0.13424294
AIRN	1.0	-3.477769	G	-0.13424294
AC243960.1	1.0	-3.8218763	G	-0.13424294
PRR25	1.0	-4.3456683	G	-0.13424294
CPPED1	1.0	-3.8504622	G	-0.13424294
BRDT	1.0	-3.7896671	G	-0.13424294
NLRP3	1.0	-4.4444447	G	-0.13424294
LCTL	1.0	-3.7988825	G	-0.13424294
AC087761.1	1.0	-3.9806974	G	-0.13424294
OLFM2	1.0	-4.0894003	G	-0.13424294
AC015819.2	1.0	-4.121057	G	-0.13424294
TMEM220-AS1	1.0	-4.472893	G	-0.13424294
MUC19	1.0	-4.3159842	G	-0.13424294
KCNQ3	1.0	-4.5185957	G	-0.13424294
AC078864.2	1.0	-5.794074	G	-0.13432081
B3GNT3	1.0	-4.7925196	G	-0.13432081
AL451007.3	1.0	-4.766596	G	-0.13432081
AC012103.1	1.0	-8.069658	G	-0.13432081
LINC01206	1.0	-5.5453057	G	-0.13432081
LINC01709	1.0	-6.563684	G	-0.13432081
LRTM1	1.0	-5.168197	G	-0.13432081
LINC00159	1.0	-5.3929124	G	-0.13432081
HEY2	1.0	-5.5724235	G	-0.13432081
SLC44A4	1.0	-5.1095505	G	-0.13432081
PGLYRP2	1.0	-5.1794734	G	-0.13432081
PAX6	1.0	-4.843165	G	-0.13432081
PDGFRB	1.0	-5.310166	G	-0.13432081
AC104316.2	1.0	-5.40748	G	-0.13432081
C8orf37-AS1	1.0	-5.518544	G	-0.13432081
KIR2DL4	1.0	-5.337936	G	-0.13432081
OR2A7	1.0	-5.388744	G	-0.13432081
AL158013.1	1.0	-5.742415	G	-0.13432081
SYNDIG1L	1.0	-5.39784	G	-0.13432081
AL008723.3	1.0	-4.693072	G	-0.13432081
AL133215.2	1.0	-5.275132	G	-0.13432081
SCGN	1.0	-5.1350946	G	-0.13432081
RASD1	1.0	-5.1681185	G	-0.13432081
PRSS51	1.0	-4.9545655	G	-0.13432081
AP001266.1	1.0	-4.7390404	G	-0.13432081
AC103691.2	1.0	-6.641589	G	-0.13432081
AC009088.3	1.0	-5.4938493	G	-0.13432081
BAAT	1.0	-5.440863	G	-0.13432081
PKNOX2	1.0	-4.652446	G	-0.13432081
HFM1	1.0	-4.7113285	G	-0.13432081
SPARCL1	1.0	-5.38081	G	-0.13432081
VAV1	1.0	-5.916964	G	-0.13432081
C1orf210	1.0	-4.8597646	G	-0.13432081
TMEM255A	1.0	-6.3821645	G	-0.13432081
AC091100.1	1.0	-5.8643045	G	-0.13432081
TSPAN33	1.0	-5.197478	G	-0.13432081
CHADL	1.0	-5.8578224	G	-0.13432081
AL359644.1	1.0	-5.427822	G	-0.13432081
MRVI1	1.0	-6.1203303	G	-0.13432081
GRIK1-AS1	1.0	-5.211432	G	-0.13432081
LINC01080	1.0	-5.1534505	G	-0.13432081
U62317.2	1.0	-5.691327	G	-0.13432081
LINC01633	1.0	-4.766083	G	-0.13432081
AIF1L	1.0	-4.6509056	G	-0.13432081
LINC01388	1.0	-5.9275193	G	-0.13432081
TXNL4A	1.0	-0.047633436	G	-0.13435975
CAT	1.0	-0.35913575	G	-0.13447654
SPOP	1.0	-0.17324749	G	-0.13451548
KLHL26	1.0	-0.70235384	G	-0.13455442
SPRY2	1.0	-0.30915406	G	-0.134788
LRRC37B	1.0	-0.37888527	G	-0.13517734
Z68871.1	1.0	-0.6320802	G	-0.13529414
SKIDA1	1.0	0.08389198	G	-0.13541095
ZBTB17	1.0	-0.22349599	G	-0.13544989
LMBR1	1.0	-0.11391584	G	-0.13572241
AC007529.2	1.0	-0.5473254	G	-0.13583922
LZIC	1.0	-0.11310208	G	-0.13583922
BDH1	1.0	-0.20168076	G	-0.13591708
AC008915.2	1.0	-0.6491266	G	-0.13607281
DTWD2	1.0	-0.43430385	G	-0.13626748
HYKK	1.0	-0.06208559	G	-0.13650109
SUPT7L	1.0	-0.20099966	G	-0.13650109
ZNF792	1.0	-0.692247	G	-0.13661788
DCLRE1B	1.0	-0.3314361	G	-0.1367347
TESMIN	1.0	-0.83225346	G	-0.13677362
ATP7A	1.0	-0.33430094	G	-0.13681255
GOLM1	1.0	-0.21764544	G	-0.13681255
AC007529.1	1.0	-0.9250799	G	-0.13720189
AC009403.1	1.0	-0.3912555	G	-0.13731869
AL162431.2	1.0	-1.1931747	G	-0.13747443
TSPAN19	1.0	-1.1419095	G	-0.13747443
ABHD12	1.0	-0.3339386	G	-0.13790269
ZXDA	1.0	-1.277549	G	-0.13790269
TRMT5	1.0	-0.112099014	G	-0.13798057
IL13RA2	1.0	-1.4675626	G	-0.13817523
PRSS27	1.0	-1.1319741	G	-0.13821417
SLC22A14	1.0	-1.443095	G	-0.1382531
MARCH2	1.0	-0.33327734	G	-0.13844776
AC062029.1	1.0	-1.6804082	G	-0.13856457
TTI1	1.0	-0.1597162	G	-0.1386035
AFAP1L2	1.0	-0.7370702	G	-0.1386035
AC099791.2	1.0	-0.66242766	G	-0.1386035
ZNF107	1.0	-0.4106305	G	-0.1388371
PARP3	1.0	-0.16577277	G	-0.1395379
RAB2B	1.0	-0.36737105	G	-0.13957684
PLEKHF2	1.0	-0.5804051	G	-0.13969363
SIRT2	1.0	-0.23056415	G	-0.13969363
LRPAP1	1.0	-0.106435195	G	-0.13969363
ZNFX1	1.0	-0.2898152	G	-0.1397715
LINC01550	1.0	-0.506364	G	-0.13984938
TRERF1	1.0	-0.16732013	G	-0.13984938
SORCS2	1.0	-22.345612	G	-0.14000511
AL031316.1	1.0	-22.846306	G	-0.14000511
AL137789.2	1.0	-22.717918	G	-0.14000511
AC004023.1	1.0	-22.397287	G	-0.14000511
AMZ1	1.0	-23.418438	G	-0.14000511
LINC01853	1.0	-22.264502	G	-0.14000511
AC137770.1	1.0	-23.118853	G	-0.14000511
CLEC20A	1.0	-23.87115	G	-0.14000511
AC011676.1	1.0	-23.641006	G	-0.14000511
AL359555.2	1.0	-22.345612	G	-0.14000511
AC020911.2	1.0	-22.264502	G	-0.14000511
CNNM3-DT	1.0	-23.470886	G	-0.14000511
TMEM163	1.0	-23.56464	G	-0.14000511
SLC16A14	1.0	-22.351667	G	-0.14000511
KCNV2	1.0	-23.418776	G	-0.14000511
IL2RB	1.0	-23.368116	G	-0.14000511
HIST1H2AI	1.0	-22.345612	G	-0.14000511
ITIH3	1.0	-23.282455	G	-0.14000511
AP000763.4	1.0	-22.345612	G	-0.14000511
AC005037.1	1.0	-22.264502	G	-0.14000511
AC008067.1	1.0	-23.508087	G	-0.14000511
AL136979.1	1.0	-22.345612	G	-0.14000511
AC122138.1	1.0	-23.358196	G	-0.14000511
NRXN1	1.0	-23.121506	G	-0.14000511
SRPK3	1.0	-23.078167	G	-0.14000511
TMEM229A	1.0	-23.005983	G	-0.14000511
C13orf46	1.0	-23.20913	G	-0.14000511
AL365275.1	1.0	-23.527319	G	-0.14000511
ARX	1.0	-23.580086	G	-0.14000511
AC022613.1	1.0	-22.177591	G	-0.14000511
AC016550.2	1.0	-23.32904	G	-0.14000511
AC110792.2	1.0	-23.659788	G	-0.14000511
S100Z	1.0	-23.078167	G	-0.14000511
SLC9C2	1.0	-23.138992	G	-0.14000511
AC096734.2	1.0	-24.000772	G	-0.14000511
UPK2	1.0	-21.68552	G	-0.14000511
SDS	1.0	-23.282455	G	-0.14000511
ADAMTS18	1.0	-23.282824	G	-0.14000511
FGF17	1.0	-23.340298	G	-0.14000511
KAAG1	1.0	-23.634054	G	-0.14000511
AC092127.2	1.0	-23.745514	G	-0.14000511
AP002852.1	1.0	-23.477436	G	-0.14000511
AC134407.1	1.0	-23.227747	G	-0.14000511
DGCR9	1.0	-21.653923	G	-0.14000511
PRR29	1.0	-22.676481	G	-0.14000511
FLG2	1.0	-23.09928	G	-0.14000511
AL121829.2	1.0	-23.02942	G	-0.14000511
BX088645.1	1.0	-23.856312	G	-0.14000511
PHF24	1.0	-22.351667	G	-0.14000511
AC004817.4	1.0	-23.411167	G	-0.14000511
BIRC7	1.0	-22.345612	G	-0.14000511
TMEM114	1.0	-23.356474	G	-0.14000511
CLEC5A	1.0	-22.676481	G	-0.14000511
AP005121.1	1.0	-22.504114	G	-0.14000511
TNFRSF10A-AS1	1.0	-21.68552	G	-0.14000511
POTEC	1.0	-22.931307	G	-0.14000511
AC126178.1	1.0	-23.381306	G	-0.14000511
AC007787.1	1.0	-23.113884	G	-0.14000511
LINC01608	1.0	-23.418438	G	-0.14000511
AP001099.1	1.0	-22.466616	G	-0.14000511
SLC8A1-AS1	1.0	-22.397287	G	-0.14000511
C15orf62	1.0	-21.653923	G	-0.14000511
LINC00237	1.0	-23.306429	G	-0.14000511
AL356652.1	1.0	-23.7258	G	-0.14000511
GPR19	1.0	-23.011494	G	-0.14000511
AL354714.1	1.0	-23.879871	G	-0.14000511
ANKRD20A1	1.0	-23.659788	G	-0.14000511
AC090092.1	1.0	-22.351667	G	-0.14000511
POU2AF1	1.0	-22.696293	G	-0.14000511
SLC6A3	1.0	-22.77311	G	-0.14000511
SRGAP3-AS2	1.0	-22.658665	G	-0.14000511
BANK1	1.0	-22.692238	G	-0.14000511
POF1B	1.0	-23.683767	G	-0.14000511
KRT82	1.0	-22.455303	G	-0.14000511
AL137002.2	1.0	-23.7258	G	-0.14000511
AC009509.1	1.0	-22.931307	G	-0.14000511
FRMD7	1.0	-23.078167	G	-0.14000511
C5orf66-AS2	1.0	-23.437601	G	-0.14000511
ZNF578	1.0	-22.868523	G	-0.14000511
AC092794.2	1.0	-21.68552	G	-0.14000511
FATE1	1.0	-23.683767	G	-0.14000511
AL157935.1	1.0	-23.370752	G	-0.14000511
CBLN4	1.0	-23.30098	G	-0.14000511
LINC00992	1.0	-23.282455	G	-0.14000511
C6orf99	1.0	-23.562645	G	-0.14000511
Z98949.3	1.0	-23.237417	G	-0.14000511
VWA5B2	1.0	-22.692238	G	-0.14000511
IGLC7	1.0	-23.356474	G	-0.14000511
BX546450.2	1.0	-22.264502	G	-0.14000511
LINC02318	1.0	-23.969778	G	-0.14000511
AL589666.1	1.0	-23.078167	G	-0.14000511
AC012409.3	1.0	-23.329712	G	-0.14000511
ZC3H12B	1.0	-23.01276	G	-0.14000511
AC023051.1	1.0	-21.68552	G	-0.14000511
SERTM2	1.0	-23.786503	G	-0.14000511
BMP7	1.0	-23.84522	G	-0.14000511
LINC01722	1.0	-22.957293	G	-0.14000511
SPINK5	1.0	-23.879871	G	-0.14000511
AL139317.1	1.0	-23.344734	G	-0.14000511
FO680682.1	1.0	-23.57712	G	-0.14000511
MLIP-AS1	1.0	-22.466616	G	-0.14000511
NXF3	1.0	-23.078167	G	-0.14000511
LINC01191	1.0	-22.712313	G	-0.14000511
COTL1	1.0	-0.1860939	G	-0.14047231
NMI	1.0	-0.17783156	G	-0.14078379
CRELD2	1.0	-0.005456246	G	-0.14086165
SP4	1.0	-0.32218182	G	-0.14101738
AFF1	1.0	-0.19225219	G	-0.14164032
ARL6IP1	1.0	-0.04765644	G	-0.14164032
GHRL	1.0	-0.46380126	G	-0.14164032
CCDC28B	1.0	-0.7776209	G	-0.14171818
GOLGA8B	1.0	-0.11960775	G	-0.14179605
RORA	1.0	-0.3081863	G	-0.14187393
CCL28	1.0	-0.5622991	G	-0.14195178
TBKBP1	1.0	-0.74356985	G	-0.14195178
CYTH2	1.0	-0.27642807	G	-0.14195178
APOM	1.0	-0.90539116	G	-0.14202966
RAB6B	1.0	-0.8535041	G	-0.14210752
CABLES2	1.0	-0.5553918	G	-0.142419
VCAN	1.0	-0.19361213	G	-0.142419
RN7SL832P	1.0	-0.95516235	G	-0.14249685
UNK	1.0	-0.31712726	G	-0.14257473
SOCS6	1.0	-0.18435498	G	-0.14257473
AC007878.1	1.0	-0.40925524	G	-0.14261366
LRRC7	1.0	-1.0271726	G	-0.14273046
NOTCH1	1.0	-0.13886549	G	-0.14280832
AC010980.2	1.0	-1.3617624	G	-0.14280832
NANOG	1.0	-1.0239297	G	-0.14288619
SLC7A11	1.0	-0.031408466	G	-0.14319766
ENGASE	1.0	-0.28282973	G	-0.14327553
RUSC1-AS1	1.0	-1.138818	G	-0.14343126
ZNF445	1.0	-0.14688921	G	-0.14374273
ZSWIM1	1.0	-0.42067352	G	-0.14385954
KCNC4	1.0	-0.37432763	G	-0.14389847
FAM83D	1.0	-1.4636745	G	-0.14397633
AL139246.5	1.0	-1.5760278	G	-0.1440542
PTPRU	1.0	-0.1988107	G	-0.14413206
AC069222.1	1.0	-1.7955759	G	-0.14420994
C6orf47	1.0	-0.22340801	G	-0.1442878
SEPT4	1.0	-0.67100775	G	-0.14436567
FRAT2	1.0	-0.19017164	G	-0.14444354
AQP11	1.0	-2.1496956	G	-0.1445214
L3MBTL3	1.0	-0.48899093	G	-0.14456034
MEX3D	1.0	-0.09345479	G	-0.14471607
SDF4	1.0	-0.04081969	G	-0.14506647
MIR762HG	1.0	-0.120132655	G	-0.14526114
AP2A2	1.0	-0.13116662	G	-0.14533901
BRPF1	1.0	-0.29467055	G	-0.14533901
RNFT1	1.0	-0.34950563	G	-0.14537793
PEAR1	1.0	-0.5618212	G	-0.14541687
CXorf38	1.0	-0.14112182	G	-0.14576727
ZNF7	1.0	-0.2627396	G	-0.14584514
ANKRD30B	1.0	-0.86144423	G	-0.14584514
ILVBL	1.0	-0.15634829	G	-0.14588408
PHF7	1.0	-0.11385846	G	-0.14607875
OS9	1.0	-0.04434857	G	-0.14650701
SPIRE2	1.0	-0.49951318	G	-0.14654595
ZNF30	1.0	-0.9032247	G	-0.14670168
CDYL2	1.0	-0.31449538	G	-0.14670168
RNF32	1.0	-0.48921895	G	-0.14674062
MILR1	1.0	-0.80397296	G	-0.14685741
AC022382.1	1.0	-0.37816373	G	-0.14697422
SPRY1	1.0	-0.8315897	G	-0.14705208
C19orf47	1.0	-0.21338505	G	-0.14740248
PRDM11	1.0	-0.24148571	G	-0.14755823
LINC01564	1.0	-0.92526835	G	-0.14763609
GVQW3	1.0	-0.93930256	G	-0.14779182
PALMD	1.0	-0.9623686	G	-0.14798649
MKI67	1.0	-0.9152514	G	-0.14806436
POLA1	1.0	-0.65551573	G	-0.14825903
SCHIP1	1.0	-0.57325023	G	-0.14825903
PPP1R13L	1.0	-0.089911826	G	-0.14829795
TBC1D8B	1.0	-0.27079868	G	-0.14864837
EEF1G	1.0	-1.0702049	G	-0.14868729
LINC01068	1.0	-1.1135468	G	-0.14868729
AC090673.1	1.0	-1.1510547	G	-0.14876516
DNM1	1.0	-1.4035491	G	-0.1489209
CASP10	1.0	-1.1262378	G	-0.14895983
HYDIN	1.0	-1.376752	G	-0.14899877
AL031733.2	1.0	-1.42186	G	-0.14899877
PCLO	1.0	-0.36804843	G	-0.14911556
FAM173B	1.0	-0.19148514	G	-0.1491545
AC104777.3	1.0	-1.6170055	G	-0.14923236
AC114811.2	1.0	-1.3458023	G	-0.1493881
AL391095.1	1.0	-1.5964773	G	-0.1493881
CEL	1.0	-1.7036775	G	-0.14969957
CAPN12	1.0	-1.822848	G	-0.14969957
FRAS1	1.0	-1.2984033	G	-0.1497385
SYK	1.0	-1.6569115	G	-0.14977743
TF	1.0	-1.7531153	G	-0.14977743
ZMAT2	1.0	-0.07080079	G	-0.1498553
DLG1-AS1	1.0	-1.7712395	G	-0.14993317
MAP4K2	1.0	-0.522656	G	-0.15012784
LINC02057	1.0	-1.7956018	G	-0.15016676
NAGPA	1.0	-0.31993404	G	-0.15016676
STS	1.0	-1.345026	G	-0.15028358
CPSF6	1.0	-0.09149475	G	-0.15051717
FBXL15	1.0	-0.24275592	G	-0.1512569
AXIN2	1.0	-0.63975036	G	-0.15129584
HNRNPL	1.0	-0.16556007	G	-0.15152945
HCFC1R1	1.0	-0.22818808	G	-0.1516073
KIF11	1.0	-0.6037302	G	-0.15207452
IER2	1.0	-0.009722272	G	-0.15215237
AC040970.1	1.0	-0.30459943	G	-0.15234704
FKBP8	1.0	-0.05354656	G	-0.15258065
USP35	1.0	-0.41272545	G	-0.15261959
KIF20B	1.0	-0.31333834	G	-0.15265852
HOOK2	1.0	-0.023139242	G	-0.15285319
GPR82	1.0	-0.43283707	G	-0.15300892
PEF1	1.0	-0.103691176	G	-0.15355399
USPL1	1.0	-0.45695746	G	-0.15367079
TMCC3	1.0	-0.24273655	G	-0.15370972
FAHD2A	1.0	-0.21026903	G	-0.15370972
OTX1	1.0	-0.95501226	G	-0.1537876
TMEM256	1.0	-0.29082683	G	-0.15394333
XKR3	1.0	-0.68853253	G	-0.15402119
KCND1	1.0	-1.2334268	G	-0.15417692
TUSC2	1.0	-0.1854213	G	-0.15417692
CIITA	1.0	-1.1609696	G	-0.15433267
CYYR1-AS1	1.0	-1.2014297	G	-0.15433267
ATP6V1H	1.0	-0.08740542	G	-0.1546052
MTRNR2L11	1.0	-0.43437776	G	-0.15472199
HCAR1	1.0	-1.4616646	G	-0.15479986
LINC02018	1.0	-1.4761294	G	-0.15479986
BRICD5	1.0	-0.7787475	G	-0.1548388
AL356488.2	1.0	-1.4361348	G	-0.1549556
DNAJC22	1.0	-1.6788445	G	-0.15503347
RAPGEF1	1.0	-0.24703154	G	-0.15526706
AC004825.2	1.0	-1.6401104	G	-0.15526706
AL365356.5	1.0	-1.7648852	G	-0.15526706
HERC6	1.0	-1.3764831	G	-0.1554228
PTCHD4	1.0	-1.318705	G	-0.1554228
STK40	1.0	-0.16787939	G	-0.15550067
FOXL1	1.0	-0.54798	G	-0.15557854
INPP4A	1.0	-0.5671703	G	-0.1556564
MANEA-DT	1.0	-0.48263705	G	-0.15581213
TASP1	1.0	-0.26241827	G	-0.15596788
ATXN7L2	1.0	-0.62379915	G	-0.15647401
CYB5A	1.0	-0.17644535	G	-0.15655187
PDCL	1.0	-0.21740314	G	-0.1565908
PGM2	1.0	-0.18285418	G	-0.15666868
